survived,pclass,sex,age,sibsp,parch,fare,alone,family_size,age_zscore,fare_zscore,embarked_C,embarked_Q,embarked_S,who_child,who_man,who_woman
0,3,0,32.0,0,0,7.8958,1,1,0.22114025248086952,-0.486963705927063,False,False,True,False,True,False
1,1,1,30.0,0,0,93.5,1,1,0.0704261895059016,1.2355413006517173,False,False,True,False,False,True
0,3,0,22.0,0,0,7.8958,1,1,-0.5324300623939701,-0.486963705927063,False,False,True,False,True,False
0,3,0,25.0,0,0,7.225,1,1,-0.3063589679315182,-0.5004613656027921,True,False,False,False,True,False
1,1,1,44.0,0,1,57.9792,0,2,1.125424630330677,0.5208011846564327,True,False,False,False,False,True
0,3,0,25.0,0,0,7.2292,1,1,-0.3063589679315182,-0.5003768543168081,True,False,False,False,True,False
0,3,0,40.5,0,0,7.75,1,1,0.8616750201244832,-0.4898974548547931,False,True,False,False,True,False
1,2,1,50.0,0,0,10.5,1,1,1.5775668192555807,-0.4345626842700362,False,False,True,False,False,True
0,1,0,40.0,0,0,221.7792,1,1,0.8239965043807411,3.816741338032134,False,False,True,False,True,False
0,3,0,39.0,0,0,7.925,1,1,0.7486394728932573,-0.4863761512721267,False,False,True,False,True,False
0,2,0,23.0,2,1,11.5,0,4,-0.4570730309064861,-0.41444094951194277,False,False,True,False,True,False
1,2,1,2.0,1,1,26.0,0,3,-2.0395706921436494,-0.12267579551958825,False,False,True,True,False,False
0,3,0,25.0,0,0,7.2292,1,1,-0.3063589679315182,-0.5003768543168081,True,False,False,False,True,False
0,3,0,17.0,1,1,7.2292,0,3,-0.9092152198313899,-0.5003768543168081,True,False,False,False,True,False
1,3,1,21.5,0,2,22.3583,0,3,-0.570108578137712,-0.19595311698813705,True,False,False,False,False,True
0,3,1,30.0,0,0,8.6625,1,1,0.0704261895059016,-0.4715363718880328,False,False,True,False,False,True
1,2,1,7.0,0,2,26.25,0,3,-1.6627855347062295,-0.1176453618300649,False,False,True,True,False,False
0,1,0,45.0,0,0,26.55,1,1,1.200781661818161,-0.11160884140263685,False,False,True,False,True,False
1,1,1,30.0,0,0,106.425,1,1,0.0704261895059016,1.4956147224000746,True,False,False,False,False,True
0,3,0,25.0,0,0,14.5,1,1,-0.3063589679315182,-0.3540757452376625,False,False,True,False,True,False
1,1,1,22.0,0,2,49.5,0,3,-0.5324300623939701,0.350184971295607,True,False,False,False,False,True
1,1,1,36.0,0,2,71.0,0,3,0.5225683784308054,0.7828022685946154,False,False,True,False,False,True
0,3,1,9.0,4,2,31.275,0,7,-1.5120714717312616,-0.016533644670645515,False,False,True,True,False,False
0,3,1,11.0,4,2,31.275,0,7,-1.3613574087562936,-0.016533644670645515,False,False,True,True,False,False
1,2,0,32.0,1,0,26.0,0,2,0.22114025248086952,-0.12267579551958825,False,False,True,False,True,False
0,1,0,50.0,1,0,106.425,0,2,1.5775668192555807,1.4956147224000746,True,False,False,False,True,False
0,1,0,64.0,0,0,26.0,1,1,2.6325652600803564,-0.12267579551958825,False,False,True,False,True,False
1,2,1,19.0,1,0,26.0,0,2,-0.7585011568564219,-0.12267579551958825,False,False,True,False,False,True
1,2,0,30.0,0,0,13.8625,1,1,0.0704261895059016,-0.3669033511459471,True,False,False,False,True,False
0,3,0,33.0,1,1,20.525,0,3,0.29649728396835345,-0.23284229332014972,False,False,True,False,True,False
1,2,0,8.0,1,1,36.75,0,3,-1.5874285032187454,0.09363285312991595,False,False,True,True,False,False
1,1,0,17.0,0,2,110.8833,0,3,-0.9092152198313899,1.5853234524720827,True,False,False,False,True,False
0,2,0,27.0,0,0,26.0,1,1,-0.15564490495655028,-0.12267579551958825,False,False,True,False,True,False
0,3,0,25.0,0,0,7.8292,1,1,-0.3063589679315182,-0.48830381346195206,False,True,False,False,True,False
1,3,0,22.0,0,0,7.225,1,1,-0.5324300623939701,-0.5004613656027921,True,False,False,False,True,False
1,3,1,22.0,0,0,7.775,1,1,-0.5324300623939701,-0.4893944114858408,False,False,True,False,False,True
0,1,0,62.0,0,0,26.55,1,1,2.4818511971053887,-0.11160884140263685,False,False,True,False,True,False
1,1,1,48.0,1,0,39.6,0,2,1.4268527562806128,0.1509797971904822,True,False,False,False,False,True
0,1,0,40.0,0,0,227.525,1,1,0.8239965043807411,3.932356801605187,True,False,False,False,True,False
1,1,1,39.0,1,1,79.65,0,3,0.7486394728932573,0.9568552742521236,False,False,True,False,False,True
1,3,1,36.0,1,0,17.4,0,2,0.5225683784308054,-0.2957227144391916,False,False,True,False,False,True
0,3,0,25.0,0,0,7.75,1,1,-0.3063589679315182,-0.4898974548547931,False,True,False,False,True,False
0,3,0,40.0,0,0,7.8958,1,1,0.8239965043807411,-0.486963705927063,False,False,True,False,True,False
0,2,0,28.0,0,0,13.5,1,1,-0.08028787346906631,-0.3741974799957559,False,False,True,False,True,False
0,3,0,25.0,0,0,8.05,1,1,-0.3063589679315182,-0.48386093442736505,False,False,True,False,True,False
0,3,1,21.5,0,0,8.05,1,1,-0.570108578137712,-0.48386093442736505,False,False,True,False,False,True
0,3,0,24.0,2,0,24.15,0,3,-0.38171599941900214,-0.1599010048220611,False,False,True,False,True,False
0,3,0,19.0,0,0,7.8958,1,1,-0.7585011568564219,-0.486963705927063,False,False,True,False,True,False
0,3,1,29.0,0,4,21.075,0,5,-0.004930841981582358,-0.22177533920319834,False,False,True,False,False,True
0,3,0,25.0,0,0,7.2292,1,1,-0.3063589679315182,-0.5003768543168081,True,False,False,False,True,False
1,3,0,32.0,0,0,7.8542,1,1,0.22114025248086952,-0.48780077009299977,False,False,True,False,True,False
1,2,0,62.0,0,0,10.5,1,1,2.4818511971053887,-0.4345626842700362,False,False,True,False,True,False
1,1,1,53.0,2,0,51.4792,0,3,1.8036379137180327,0.39000990872882546,False,False,True,False,False,True
1,1,0,36.0,0,0,26.3875,1,1,0.5225683784308054,-0.11487862330082707,False,False,True,False,True,False
1,3,1,21.5,0,0,7.75,1,1,-0.570108578137712,-0.4898974548547931,False,True,False,False,False,True
0,3,0,16.0,0,0,8.05,1,1,-0.9845722513188738,-0.48386093442736505,False,False,True,False,True,False
0,3,0,19.0,0,0,14.5,1,1,-0.7585011568564219,-0.3540757452376625,False,False,True,False,True,False
1,2,1,34.0,0,0,13.0,1,1,0.3718543154558374,-0.38425834737480263,False,False,True,False,False,True
1,1,1,39.0,1,0,55.9,0,2,0.7486394728932573,0.4789640737474048,False,False,True,False,False,True
0,3,1,21.5,1,0,14.4583,0,2,-0.570108578137712,-0.354914821577075,True,False,False,False,False,True
1,3,0,32.0,0,0,7.925,1,1,0.22114025248086952,-0.4863761512721267,False,False,True,False,True,False
1,2,1,25.0,1,1,30.0,0,3,-0.3063589679315182,-0.04218885648721459,False,False,True,False,False,True
1,1,1,39.0,1,1,110.8833,0,3,0.7486394728932573,1.5853234524720827,True,False,False,False,False,True
0,2,0,54.0,0,0,26.0,1,1,1.8789949452055166,-0.12267579551958825,False,False,True,False,True,False
0,1,0,36.0,0,0,40.125,1,1,0.5225683784308054,0.16154370793848125,True,False,False,False,True,False
0,3,0,25.0,0,0,8.7125,1,1,-0.3063589679315182,-0.4705302851501282,True,False,False,False,True,False
1,1,1,18.0,0,2,79.65,0,3,-0.8338581883439059,0.9568552742521236,False,False,True,False,False,True
0,2,0,47.0,0,0,15.0,1,1,1.351495724793129,-0.3440148778586158,False,False,True,False,True,False
1,1,0,60.0,1,1,79.2,0,3,2.33113713413042,0.9478004936109815,True,False,False,False,True,False
0,3,0,22.0,0,0,8.05,1,1,-0.5324300623939701,-0.48386093442736505,False,False,True,False,True,False
0,3,0,25.0,0,0,8.05,1,1,-0.3063589679315182,-0.48386093442736505,False,False,True,False,True,False
0,3,0,35.0,0,0,7.125,1,1,0.4472113469433214,-0.5024735390786015,False,False,True,False,True,False
1,1,1,52.0,1,0,78.2667,0,2,1.7282808822305487,0.9290208785612528,True,False,False,False,False,True
0,3,0,47.0,0,0,7.25,1,1,1.351495724793129,-0.4999583222338398,False,False,True,False,True,False
0,3,1,21.5,0,2,7.75,0,3,-0.570108578137712,-0.4898974548547931,False,True,False,False,False,True
0,2,0,37.0,1,0,26.0,0,2,0.5979254099182894,-0.12267579551958825,False,False,True,False,True,False
0,3,0,36.0,1,1,24.15,0,3,0.5225683784308054,-0.1599010048220611,False,False,True,False,True,False
1,2,1,28.0,0,0,33.0,1,1,-0.08028787346906631,0.01817634778706565,False,False,True,False,False,True
0,3,0,49.0,0,0,0.0,1,1,1.5022097877680969,-0.6458408992300171,False,False,True,False,True,False
0,3,0,25.0,0,0,7.225,1,1,-0.3063589679315182,-0.5004613656027921,True,False,False,False,True,False
1,1,0,49.0,1,0,56.9292,0,2,1.5022097877680969,0.49967336316043465,True,False,False,False,True,False
1,2,1,24.0,2,1,27.0,0,4,-0.38171599941900214,-0.10255406076149484,False,False,True,False,False,True
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
0,1,0,40.0,0,0,42.4,1,1,0.8239965043807411,0.20732065451314372,False,False,True,False,True,False
0,3,0,44.0,0,0,8.05,1,1,1.125424630330677,-0.48386093442736505,False,False,True,False,True,False
1,1,0,35.0,0,0,26.55,1,1,0.4472113469433214,-0.11160884140263685,True,False,False,False,True,False
0,3,0,36.0,1,0,15.55,0,2,0.5225683784308054,-0.33294792374166443,False,False,True,False,True,False
0,3,0,30.0,0,0,7.8958,1,1,0.0704261895059016,-0.486963705927063,False,False,True,False,True,False
1,1,0,27.0,0,0,30.5,1,1,-0.15564490495655028,-0.03212798910816789,False,False,True,False,True,False
1,2,1,22.0,1,2,41.5792,0,4,-0.5324300623939701,0.19080473462370068,True,False,False,False,False,True
1,1,1,40.0,0,0,153.4625,1,1,0.8239965043807411,2.4420908210838936,False,False,True,False,False,True
0,3,1,39.0,1,5,31.275,0,7,0.7486394728932573,-0.016533644670645515,False,False,True,False,False,True
0,3,0,25.0,0,0,7.05,1,1,-0.3063589679315182,-0.5039826691854584,False,False,True,False,True,False
1,3,1,21.5,1,0,15.5,0,2,-0.570108578137712,-0.33395401047956913,False,True,False,False,False,True
0,3,0,25.0,0,0,7.75,1,1,-0.3063589679315182,-0.4898974548547931,False,True,False,False,True,False
0,3,0,35.0,0,0,8.05,1,1,0.4472113469433214,-0.48386093442736505,False,False,True,False,True,False
1,2,1,24.0,1,2,65.0,0,4,-0.38171599941900214,0.6620718600460549,False,False,True,False,False,True
0,3,0,34.0,1,1,14.4,0,3,0.3718543154558374,-0.3560879187134719,False,False,True,False,True,False
0,3,1,26.0,1,0,16.1,0,2,-0.23100193644403422,-0.321880969624713,False,False,True,False,False,True
1,2,1,4.0,2,1,39.0,0,4,-1.8888566291686812,0.13890675633562613,False,False,True,True,False,False
0,2,0,26.0,0,0,10.5,1,1,-0.23100193644403422,-0.4345626842700362,False,False,True,False,True,False
0,3,0,27.0,1,0,14.4542,0,2,-0.15564490495655028,-0.3549973206895832,True,False,False,False,True,False
1,1,0,42.0,1,0,52.5542,0,2,0.974710567355709,0.41164077359377593,False,False,True,False,True,False
1,3,0,20.0,1,1,15.7417,0,3,-0.683144125368938,-0.3290905871885379,True,False,False,False,True,False
0,3,0,21.0,0,0,7.8542,1,1,-0.607787093881454,-0.48780077009299977,False,False,True,False,True,False
0,3,0,21.0,0,0,16.1,1,1,-0.607787093881454,-0.321880969624713,False,False,True,False,True,False
0,1,0,61.0,0,0,32.3208,1,1,2.406494165617904,0.004509665539368574,False,False,True,False,True,False
0,2,0,57.0,0,0,12.35,1,1,2.1050660396679683,-0.39733747496756333,False,True,False,False,True,False
1,1,1,21.0,0,0,77.9583,1,1,-0.607787093881454,0.9228153355618567,False,False,True,False,False,True
0,3,0,26.0,0,0,7.8958,1,1,-0.23100193644403422,-0.486963705927063,False,False,True,False,True,False
0,3,0,25.0,0,0,7.7333,1,1,-0.3063589679315182,-0.4902334878252532,False,True,False,False,True,False
1,1,0,80.0,0,0,30.0,1,1,3.8382777638801,-0.04218885648721459,False,False,True,False,True,False
0,3,0,51.0,0,0,7.0542,1,1,1.6529238507430648,-0.5038981578994745,False,False,True,False,True,False
1,1,0,32.0,0,0,30.5,1,1,0.22114025248086952,-0.03212798910816789,True,False,False,False,True,False
0,1,0,40.0,0,0,0.0,1,1,0.8239965043807411,-0.6458408992300171,False,False,True,False,True,False
0,3,1,9.0,3,2,27.9,0,6,-1.5120714717312616,-0.08444449947921079,False,False,True,True,False,False
1,2,1,28.0,0,0,13.0,1,1,-0.08028787346906631,-0.38425834737480263,False,False,True,False,False,True
0,3,0,32.0,0,0,7.925,1,1,0.22114025248086952,-0.4863761512721267,False,False,True,False,True,False
0,2,0,31.0,1,1,26.25,0,3,0.14578322099338556,-0.1176453618300649,False,False,True,False,True,False
0,3,1,41.0,0,5,39.6875,0,6,0.8993535358682251,0.15274044898181535,False,False,True,False,False,True
0,3,0,25.0,1,0,16.1,0,2,-0.3063589679315182,-0.321880969624713,False,False,True,False,True,False
0,3,0,20.0,0,0,7.8542,1,1,-0.683144125368938,-0.48780077009299977,False,False,True,False,True,False
1,1,1,24.0,0,0,69.3,1,1,-0.38171599941900214,0.7485953195058566,True,False,False,False,False,True
0,3,1,2.0,3,2,27.9,0,6,-2.0395706921436494,-0.08444449947921079,False,False,True,True,False,False
1,3,0,25.0,0,0,56.4958,1,1,-0.3063589679315182,0.49095260331627694,False,False,True,False,True,False
1,3,1,0.75,2,1,19.2583,0,4,-2.1337669815030043,-0.25833049473822667,True,False,False,True,False,False
1,1,0,48.0,1,0,76.7292,0,2,1.4268527562806128,0.8980837113706843,True,False,False,False,True,False
0,3,0,19.0,0,0,7.8958,1,1,-0.7585011568564219,-0.486963705927063,False,False,True,False,True,False
1,1,0,56.0,0,0,35.5,1,1,2.0297090081804847,0.06848068468229919,True,False,False,False,True,False
0,3,0,25.0,0,0,7.55,1,1,-0.3063589679315182,-0.49392180180641176,False,False,True,False,True,False
1,3,1,23.0,0,0,7.55,1,1,-0.4570730309064861,-0.49392180180641176,False,False,True,False,False,True
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
1,2,1,18.0,0,1,23.0,0,2,-0.8338581883439059,-0.18304099979386848,False,False,True,False,False,True
0,3,0,21.0,0,0,8.4333,1,1,-0.607787093881454,-0.4761482734945879,False,False,True,False,True,False
1,3,1,21.5,0,0,7.8292,1,1,-0.570108578137712,-0.48830381346195206,False,True,False,False,False,True
0,3,1,18.0,0,0,6.75,1,1,-0.8338581883439059,-0.5100191896128865,False,True,False,False,False,True
0,2,0,24.0,2,0,73.5,0,3,-0.38171599941900214,0.8331066054898489,False,False,True,False,True,False
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
0,3,1,32.0,1,1,15.5,0,3,0.22114025248086952,-0.33395401047956913,False,True,False,False,False,True
0,2,0,23.0,0,0,13.0,1,1,-0.4570730309064861,-0.38425834737480263,False,False,True,False,True,False
0,1,0,58.0,0,2,113.275,0,3,2.1804230711554524,1.6334486054930144,True,False,False,False,True,False
1,1,0,50.0,2,0,133.65,0,3,1.5775668192555807,2.043428951189168,False,False,True,False,True,False
0,3,0,40.0,0,0,7.225,1,1,0.8239965043807411,-0.5004613656027921,True,False,False,False,True,False
0,1,0,47.0,0,0,25.5875,1,1,1.351495724793129,-0.1309760111073018,False,False,True,False,True,False
0,3,0,36.0,0,0,7.4958,1,1,0.5225683784308054,-0.49501239983030043,False,False,True,False,True,False
1,3,0,20.0,1,0,7.925,0,2,-0.683144125368938,-0.4863761512721267,False,False,True,False,True,False
0,2,0,32.0,2,0,73.5,0,3,0.22114025248086952,0.8331066054898489,False,False,True,False,True,False
0,2,0,25.0,0,0,13.0,1,1,-0.3063589679315182,-0.38425834737480263,False,False,True,False,True,False
0,3,0,25.0,0,0,7.775,1,1,-0.3063589679315182,-0.4893944114858408,False,False,True,False,True,False
0,3,0,43.0,0,0,8.05,1,1,1.0500675988431931,-0.48386093442736505,False,False,True,False,True,False
1,1,1,35.0,1,0,52.0,0,2,0.4472113469433214,0.40048930819084055,False,False,True,False,False,True
1,2,1,40.0,1,1,39.0,0,3,0.8239965043807411,0.13890675633562613,False,False,True,False,False,True
0,1,0,31.0,1,0,52.0,0,2,0.14578322099338556,0.40048930819084055,False,False,True,False,True,False
0,2,0,70.0,0,0,10.5,1,1,3.0847074490052604,-0.4345626842700362,False,False,True,False,True,False
1,2,0,31.0,0,0,13.0,1,1,0.14578322099338556,-0.38425834737480263,False,False,True,False,True,False
0,2,0,30.0,0,0,0.0,1,1,0.0704261895059016,-0.6458408992300171,False,False,True,False,True,False
0,3,0,18.0,0,0,7.775,1,1,-0.8338581883439059,-0.4893944114858408,False,False,True,False,True,False
0,3,0,24.5,0,0,8.05,1,1,-0.34403748367526016,-0.48386093442736505,False,False,True,False,True,False
1,3,1,18.0,0,0,9.8417,1,1,-0.8338581883439059,-0.4478088222612891,False,False,True,False,False,True
0,3,1,43.0,1,6,46.9,0,8,1.0500675988431931,0.2978684609245641,False,False,True,False,False,True
1,1,0,36.0,0,1,512.3292,0,2,0.5225683784308054,9.663111371996175,True,False,False,False,True,False
0,3,1,21.5,0,0,8.1375,1,1,-0.570108578137712,-0.4821002826360319,False,True,False,False,False,True
1,1,0,27.0,0,0,76.7292,1,1,-0.15564490495655028,0.8980837113706843,True,False,False,False,True,False
0,3,0,20.0,0,0,9.225,1,1,-0.683144125368938,-0.46021789608660524,False,False,True,False,True,False
0,3,0,14.0,5,2,46.9,0,8,-1.1352863142938416,0.2978684609245641,False,False,True,True,False,False
0,2,0,60.0,1,1,39.0,0,3,2.33113713413042,0.13890675633562613,False,False,True,False,True,False
0,2,0,25.0,1,2,41.5792,0,4,-0.3063589679315182,0.19080473462370068,True,False,False,False,True,False
0,3,0,14.0,4,1,39.6875,0,6,-1.1352863142938416,0.15274044898181535,False,False,True,True,False,False
0,3,0,19.0,0,0,10.1708,1,1,-0.7585011568564219,-0.44118675935240054,False,False,True,False,True,False
0,3,0,18.0,0,0,7.7958,1,1,-0.8338581883439059,-0.4889758794028724,False,False,True,False,True,False
1,1,1,15.0,0,1,211.3375,0,2,-1.0599292828063578,3.60663622020855,False,False,True,True,False,False
1,1,0,31.0,1,0,57.0,0,2,0.14578322099338556,0.5010979819813076,False,False,True,False,True,False
1,3,1,4.0,0,1,13.4167,0,2,-1.8888566291686812,-0.3758736205011051,True,False,False,True,False,False
1,3,0,25.0,0,0,56.4958,1,1,-0.3063589679315182,0.49095260331627694,False,False,True,False,True,False
0,3,0,25.0,0,0,7.225,1,1,-0.3063589679315182,-0.5004613656027921,True,False,False,False,True,False
0,1,0,60.0,0,0,26.55,1,1,2.33113713413042,-0.11160884140263685,False,False,True,False,True,False
0,2,0,52.0,0,0,13.5,1,1,1.7282808822305487,-0.3741974799957559,False,False,True,False,True,False
0,3,0,44.0,0,0,8.05,1,1,1.125424630330677,-0.48386093442736505,False,False,True,False,True,False
1,3,1,21.5,0,0,7.7333,1,1,-0.570108578137712,-0.4902334878252532,False,True,False,False,False,True
0,1,0,49.0,1,1,110.8833,0,3,1.5022097877680969,1.5853234524720827,True,False,False,False,True,False
0,3,0,42.0,0,0,7.65,1,1,0.974710567355709,-0.4919096283306024,False,False,True,False,True,False
1,1,1,18.0,1,0,227.525,0,2,-0.8338581883439059,3.932356801605187,True,False,False,False,False,True
1,1,0,35.0,0,0,26.2875,1,1,0.4472113469433214,-0.11689079677663637,False,False,True,False,True,False
0,3,1,18.0,0,1,14.4542,0,2,-0.8338581883439059,-0.3549973206895832,True,False,False,False,False,True
0,3,0,25.0,0,0,7.7417,1,1,-0.3063589679315182,-0.49006446525328523,False,True,False,False,True,False
0,3,0,26.0,1,0,7.8542,0,2,-0.23100193644403422,-0.48780077009299977,False,False,True,False,True,False
0,2,0,39.0,0,0,26.0,1,1,0.7486394728932573,-0.12267579551958825,False,False,True,False,True,False
1,2,1,45.0,0,0,13.5,1,1,1.200781661818161,-0.3741974799957559,False,False,True,False,False,True
1,1,0,42.0,0,0,26.2875,1,1,0.974710567355709,-0.11689079677663637,False,False,True,False,True,False
1,1,1,22.0,0,0,151.55,1,1,-0.5324300623939701,2.40360800335904,False,False,True,False,False,True
1,3,0,25.0,1,1,15.2458,0,3,-0.3063589679315182,-0.3390689554550765,True,False,False,False,True,False
1,1,1,24.0,0,0,49.5042,1,1,-0.38171599941900214,0.3502694825815909,True,False,False,False,False,True
0,1,0,40.0,0,0,26.55,1,1,0.8239965043807411,-0.11160884140263685,False,False,True,False,True,False
1,1,0,48.0,1,0,52.0,0,2,1.4268527562806128,0.40048930819084055,False,False,True,False,True,False
0,3,0,29.0,0,0,9.4833,1,1,-0.004930841981582358,-0.45502045199858976,False,False,True,False,True,False
0,2,0,52.0,0,0,13.0,1,1,1.7282808822305487,-0.38425834737480263,False,False,True,False,True,False
0,3,0,19.0,0,0,7.65,1,1,-0.7585011568564219,-0.4919096283306024,False,False,True,False,True,False
1,1,1,38.0,0,0,227.525,1,1,0.6732824414057733,3.932356801605187,True,False,False,False,False,True
1,2,1,27.0,0,0,10.5,1,1,-0.15564490495655028,-0.4345626842700362,False,False,True,False,False,True
0,3,0,25.0,0,0,15.5,1,1,-0.3063589679315182,-0.33395401047956913,False,True,False,False,True,False
0,3,0,33.0,0,0,7.775,1,1,0.29649728396835345,-0.4893944114858408,False,False,True,False,True,False
1,2,1,6.0,0,1,33.0,0,2,-1.7381425661937133,0.01817634778706565,False,False,True,True,False,False
0,3,0,17.0,1,0,7.0542,0,2,-0.9092152198313899,-0.5038981578994745,False,False,True,False,True,False
0,2,0,34.0,0,0,13.0,1,1,0.3718543154558374,-0.38425834737480263,False,False,True,False,True,False
0,2,0,50.0,0,0,13.0,1,1,1.5775668192555807,-0.38425834737480263,False,False,True,False,True,False
1,1,0,27.0,1,0,53.1,0,2,-0.15564490495655028,0.4226232164247433,False,False,True,False,True,False
0,3,0,20.0,0,0,8.6625,1,1,-0.683144125368938,-0.4715363718880328,False,False,True,False,True,False
1,2,1,30.0,3,0,21.0,0,4,0.0704261895059016,-0.22328446931005533,False,False,True,False,False,True
1,3,1,21.5,0,0,7.7375,1,1,-0.570108578137712,-0.4901489765392692,False,True,False,False,False,True
0,2,0,25.0,1,0,26.0,0,2,-0.3063589679315182,-0.12267579551958825,False,False,True,False,True,False
0,3,1,25.0,1,0,7.925,0,2,-0.3063589679315182,-0.4863761512721267,False,False,True,False,False,True
1,1,1,29.0,0,0,211.3375,1,1,-0.004930841981582358,3.60663622020855,False,False,True,False,False,True
0,3,0,11.0,0,0,18.7875,1,1,-1.3613574087562936,-0.26780380746233695,True,False,False,True,False,False
0,2,0,30.0,0,0,0.0,1,1,0.0704261895059016,-0.6458408992300171,False,False,True,False,True,False
0,2,0,23.0,0,0,13.0,1,1,-0.4570730309064861,-0.38425834737480263,False,False,True,False,True,False
0,2,0,23.0,0,0,13.0,1,1,-0.4570730309064861,-0.38425834737480263,False,False,True,False,True,False
0,3,0,28.5,0,0,16.1,1,1,-0.042609357725324336,-0.321880969624713,False,False,True,False,True,False
0,3,1,48.0,1,3,34.375,0,5,1.4268527562806128,0.045843733079444095,False,False,True,False,False,True
1,1,0,35.0,0,0,512.3292,1,1,0.4472113469433214,9.663111371996175,True,False,False,False,True,False
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
0,3,0,25.0,0,0,7.8958,1,1,-0.3063589679315182,-0.486963705927063,False,False,True,False,True,False
1,1,0,40.0,0,0,30.0,1,1,0.8239965043807411,-0.04218885648721459,False,False,True,False,True,False
0,1,0,36.0,1,0,78.85,0,2,0.5225683784308054,0.9407578864456486,False,False,True,False,True,False
1,1,1,21.0,2,2,262.375,0,5,-0.607787093881454,4.633599257924742,True,False,False,False,False,True
0,3,0,24.0,1,0,16.1,0,2,-0.38171599941900214,-0.321880969624713,False,False,True,False,True,False
1,3,0,31.0,0,0,7.925,1,1,0.14578322099338556,-0.4863761512721267,False,False,True,False,True,False
0,1,0,70.0,1,1,71.0,0,3,3.0847074490052604,0.7828022685946154,False,False,True,False,True,False
0,3,0,16.0,1,1,20.25,0,3,-0.9845722513188738,-0.2383757703786254,False,False,True,False,True,False
1,2,1,30.0,0,0,13.0,1,1,0.0704261895059016,-0.38425834737480263,False,False,True,False,False,True
0,1,0,19.0,1,0,53.1,0,2,-0.7585011568564219,0.4226232164247433,False,False,True,False,True,False
0,3,0,31.0,0,0,7.75,1,1,0.14578322099338556,-0.4898974548547931,False,True,False,False,True,False
1,2,1,4.0,1,1,23.0,0,3,-1.8888566291686812,-0.18304099979386848,False,False,True,True,False,False
1,3,0,6.0,0,1,12.475,0,2,-1.7381425661937133,-0.39482225812280164,False,False,True,True,False,False
0,3,0,33.0,0,0,9.5,1,1,0.29649728396835345,-0.4546844190281296,False,False,True,False,True,False
0,3,0,23.0,0,0,7.8958,1,1,-0.4570730309064861,-0.486963705927063,False,False,True,False,True,False
1,2,1,48.0,1,2,65.0,0,4,1.4268527562806128,0.6620718600460549,False,False,True,False,False,True
1,2,0,0.67,1,1,14.5,0,3,-2.139795544022003,-0.3540757452376625,False,False,True,True,False,False
0,3,0,28.0,0,0,7.7958,1,1,-0.08028787346906631,-0.4889758794028724,False,False,True,False,True,False
0,2,0,18.0,0,0,11.5,1,1,-0.8338581883439059,-0.41444094951194277,False,False,True,False,True,False
0,3,0,34.0,0,0,8.05,1,1,0.3718543154558374,-0.48386093442736505,False,False,True,False,True,False
1,1,1,33.0,0,0,86.5,1,1,0.29649728396835345,1.0946891573450634,False,False,True,False,False,True
0,3,0,25.0,0,0,14.5,1,1,-0.3063589679315182,-0.3540757452376625,False,False,True,False,True,False
0,3,0,41.0,0,0,7.125,1,1,0.8993535358682251,-0.5024735390786015,False,False,True,False,True,False
1,3,0,20.0,0,0,7.2292,1,1,-0.683144125368938,-0.5003768543168081,True,False,False,False,True,False
1,1,1,36.0,1,2,120.0,0,4,0.5225683784308054,1.7687672717411926,False,False,True,False,False,True
0,3,0,16.0,0,0,7.775,1,1,-0.9845722513188738,-0.4893944114858408,False,False,True,False,True,False
1,1,1,51.0,1,0,77.9583,0,2,1.6529238507430648,0.9228153355618567,False,False,True,False,False,True
0,1,0,40.0,0,0,39.6,1,1,0.8239965043807411,0.1509797971904822,True,False,False,False,True,False
0,3,1,30.5,0,0,7.75,1,1,0.10810470524964358,-0.4898974548547931,False,True,False,False,False,True
0,3,0,25.0,1,0,24.15,0,2,-0.3063589679315182,-0.1599010048220611,False,True,False,False,True,False
0,3,0,32.0,0,0,8.3625,1,1,0.22114025248086952,-0.47757289231546085,False,False,True,False,True,False
0,3,0,24.0,0,0,9.5,1,1,-0.38171599941900214,-0.4546844190281296,False,False,True,False,True,False
0,3,0,48.0,0,0,7.8542,1,1,1.4268527562806128,-0.48780077009299977,False,False,True,False,True,False
0,2,1,57.0,0,0,10.5,1,1,2.1050660396679683,-0.4345626842700362,False,False,True,False,False,True
0,3,0,25.0,0,0,7.225,1,1,-0.3063589679315182,-0.5004613656027921,True,False,False,False,True,False
1,2,1,54.0,1,3,23.0,0,5,1.8789949452055166,-0.18304099979386848,False,False,True,False,False,True
0,3,0,18.0,0,0,7.75,1,1,-0.8338581883439059,-0.4898974548547931,False,False,True,False,True,False
0,3,0,25.0,0,0,7.75,1,1,-0.3063589679315182,-0.4898974548547931,False,True,False,False,True,False
1,3,1,5.0,0,0,12.475,1,1,-1.8134995976811974,-0.39482225812280164,False,False,True,True,False,False
0,3,0,25.0,0,0,7.7375,1,1,-0.3063589679315182,-0.4901489765392692,False,True,False,False,True,False
1,1,1,43.0,0,1,211.3375,0,2,1.0500675988431931,3.60663622020855,False,False,True,False,False,True
